date,county,variable,estimate,metric
2020-09-30T07:00:00Z,Snohomish,Internal Combustion Share,0.9902724608206723,share
2020-10-31T07:00:00Z,King,Battery Electric,25892,total
2020-10-31T07:00:00Z,King,Plug-In Hybrid,8008,total
2020-10-31T07:00:00Z,King,Total Electric Vehicles,33900,total
2020-10-31T07:00:00Z,King,Internal Combustion,1557320,total
2020-10-31T07:00:00Z,King,Total Vehicles,1591220,total
2020-10-31T07:00:00Z,King,Battery Electric Share,0.016271791455612673,share
2020-10-31T07:00:00Z,King,Plug-In Hybrid Share,0.0050326164829501896,share
2020-10-31T07:00:00Z,King,Total Electric Vehicle Share,0.021304407938562864,share
2020-10-31T07:00:00Z,King,Internal Combustion Share,0.9786955920614372,share
2020-10-31T07:00:00Z,Kitsap,Battery Electric,1465,total
2020-10-31T07:00:00Z,Kitsap,Plug-In Hybrid,730,total
2020-10-31T07:00:00Z,Kitsap,Total Electric Vehicles,2195,total
2020-10-31T07:00:00Z,Kitsap,Internal Combustion,234002,total
2020-10-31T07:00:00Z,Kitsap,Total Vehicles,236197,total
2020-10-31T07:00:00Z,Kitsap,Battery Electric Share,0.00620244965008023,share
2020-10-31T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.0030906404399717183,share
2020-10-31T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.009293090090051949,share
2020-10-31T07:00:00Z,Kitsap,Internal Combustion Share,0.990706909909948,share
2020-10-31T07:00:00Z,Pierce,Battery Electric,2663,total
2020-10-31T07:00:00Z,Pierce,Plug-In Hybrid,1740,total
2020-10-31T07:00:00Z,Pierce,Total Electric Vehicles,4403,total
2020-10-31T07:00:00Z,Pierce,Internal Combustion,699385,total
2020-10-31T07:00:00Z,Pierce,Total Vehicles,703788,total
2020-10-31T07:00:00Z,Pierce,Battery Electric Share,0.003783809897298618,share
2020-10-31T07:00:00Z,Pierce,Plug-In Hybrid Share,0.0024723354191887328,share
2020-10-31T07:00:00Z,Pierce,Total Electric Vehicle Share,0.006256145316487351,share
2020-10-31T07:00:00Z,Pierce,Internal Combustion Share,0.9937438546835127,share
2020-10-31T07:00:00Z,Snohomish,Battery Electric,4832,total
2020-10-31T07:00:00Z,Snohomish,Plug-In Hybrid,1818,total
2020-10-31T07:00:00Z,Snohomish,Total Electric Vehicles,6650,total
2020-10-31T07:00:00Z,Snohomish,Internal Combustion,663242,total
2020-10-31T07:00:00Z,Snohomish,Total Vehicles,669892,total
2020-10-31T07:00:00Z,Snohomish,Battery Electric Share,0.0072131030076489945,share
2020-10-31T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.0027138702955103212,share
2020-10-31T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.009926973303159316,share
2020-10-31T07:00:00Z,Snohomish,Internal Combustion Share,0.9900730266968407,share
2020-11-30T08:00:00Z,King,Battery Electric,26617,total
2020-11-30T08:00:00Z,King,Plug-In Hybrid,8078,total
2020-11-30T08:00:00Z,King,Total Electric Vehicles,34695,total
2020-11-30T08:00:00Z,King,Internal Combustion,1555640,total
2020-11-30T08:00:00Z,King,Total Vehicles,1590335,total
2020-11-30T08:00:00Z,King,Battery Electric Share,0.016736725281151457,share
2020-11-30T08:00:00Z,King,Plug-In Hybrid Share,0.005079432949661549,share
2020-11-30T08:00:00Z,King,Total Electric Vehicle Share,0.021816158230813006,share
2020-11-30T08:00:00Z,King,Internal Combustion Share,0.978183841769187,share
2020-11-30T08:00:00Z,Kitsap,Battery Electric,1521,total
2020-11-30T08:00:00Z,Kitsap,Plug-In Hybrid,737,total
2020-11-30T08:00:00Z,Kitsap,Total Electric Vehicles,2258,total
2020-11-30T08:00:00Z,Kitsap,Internal Combustion,234123,total
2020-11-30T08:00:00Z,Kitsap,Total Vehicles,236381,total
2020-11-30T08:00:00Z,Kitsap,Battery Electric Share,0.006434527309724555,share
2020-11-30T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.003117847881174883,share
2020-11-30T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.009552375190899437,share
2020-11-30T08:00:00Z,Kitsap,Internal Combustion Share,0.9904476248091005,share
2020-11-30T08:00:00Z,Pierce,Battery Electric,2762,total
2020-11-30T08:00:00Z,Pierce,Plug-In Hybrid,1756,total
2020-11-30T08:00:00Z,Pierce,Total Electric Vehicles,4518,total
2020-11-30T08:00:00Z,Pierce,Internal Combustion,699645,total
2020-11-30T08:00:00Z,Pierce,Total Vehicles,704163,total
2020-11-30T08:00:00Z,Pierce,Battery Electric Share,0.003922387288170495,share
2020-11-30T08:00:00Z,Pierce,Plug-In Hybrid Share,0.002493740795810061,share
2020-11-30T08:00:00Z,Pierce,Total Electric Vehicle Share,0.006416128083980555,share
2020-11-30T08:00:00Z,Pierce,Internal Combustion Share,0.9935838719160195,share
2020-11-30T08:00:00Z,Snohomish,Battery Electric,4957,total
2020-11-30T08:00:00Z,Snohomish,Plug-In Hybrid,1825,total
2020-11-30T08:00:00Z,Snohomish,Total Electric Vehicles,6782,total
2020-11-30T08:00:00Z,Snohomish,Internal Combustion,663604,total
2020-11-30T08:00:00Z,Snohomish,Total Vehicles,670386,total
2020-11-30T08:00:00Z,Snohomish,Battery Electric Share,0.0073942474932352405,share
2020-11-30T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.002722312220123929,share
2020-11-30T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.01011655971335917,share
2020-11-30T08:00:00Z,Snohomish,Internal Combustion Share,0.9898834402866409,share
2020-12-31T08:00:00Z,King,Battery Electric,26935,total
2020-12-31T08:00:00Z,King,Plug-In Hybrid,8166,total
2020-12-31T08:00:00Z,King,Total Electric Vehicles,35101,total
2020-12-31T08:00:00Z,King,Internal Combustion,1554797,total
2020-12-31T08:00:00Z,King,Total Vehicles,1589898,total
2020-12-31T08:00:00Z,King,Battery Electric Share,0.016941338375166207,share
2020-12-31T08:00:00Z,King,Plug-In Hybrid Share,0.005136178547303034,share
2020-12-31T08:00:00Z,King,Total Electric Vehicle Share,0.022077516922469242,share
2020-12-31T08:00:00Z,King,Internal Combustion Share,0.9779224830775307,share
2020-12-31T08:00:00Z,Kitsap,Battery Electric,1556,total
2020-12-31T08:00:00Z,Kitsap,Plug-In Hybrid,756,total
2020-12-31T08:00:00Z,Kitsap,Total Electric Vehicles,2312,total
2020-12-31T08:00:00Z,Kitsap,Internal Combustion,234264,total
2020-12-31T08:00:00Z,Kitsap,Total Vehicles,236576,total
2020-12-31T08:00:00Z,Kitsap,Battery Electric Share,0.006577167590964426,share
2020-12-31T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.003195590423373461,share
2020-12-31T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.009772758014337888,share
2020-12-31T08:00:00Z,Kitsap,Internal Combustion Share,0.9902272419856621,share
2020-12-31T08:00:00Z,Pierce,Battery Electric,2828,total
2020-12-31T08:00:00Z,Pierce,Plug-In Hybrid,1771,total
2020-12-31T08:00:00Z,Pierce,Total Electric Vehicles,4599,total
2020-12-31T08:00:00Z,Pierce,Internal Combustion,700622,total
2020-12-31T08:00:00Z,Pierce,Total Vehicles,705221,total
2020-12-31T08:00:00Z,Pierce,Battery Electric Share,0.004010090453914447,share
2020-12-31T08:00:00Z,Pierce,Plug-In Hybrid Share,0.0025112695169315718,share
2020-12-31T08:00:00Z,Pierce,Total Electric Vehicle Share,0.006521359970846018,share
2020-12-31T08:00:00Z,Pierce,Internal Combustion Share,0.993478640029154,share
2020-12-31T08:00:00Z,Snohomish,Battery Electric,5037,total
2020-12-31T08:00:00Z,Snohomish,Plug-In Hybrid,1850,total
2020-12-31T08:00:00Z,Snohomish,Total Electric Vehicles,6887,total
2020-12-31T08:00:00Z,Snohomish,Internal Combustion,664392,total
2020-12-31T08:00:00Z,Snohomish,Total Vehicles,671279,total
2020-12-31T08:00:00Z,Snohomish,Battery Electric Share,0.007503586437233997,share
2020-12-31T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.002755933077006729,share
2020-12-31T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.010259519514240726,share
2020-12-31T08:00:00Z,Snohomish,Internal Combustion Share,0.9897404804857592,share
2021-01-31T08:00:00Z,King,Battery Electric,27811,total
2021-01-31T08:00:00Z,King,Plug-In Hybrid,8319,total
2021-01-31T08:00:00Z,King,Total Electric Vehicles,36130,total
2021-01-31T08:00:00Z,King,Internal Combustion,1551875,total
2021-01-31T08:00:00Z,King,Total Vehicles,1588005,total
2021-01-31T08:00:00Z,King,Battery Electric Share,0.017513169039140304,share
2021-01-31T08:00:00Z,King,Plug-In Hybrid Share,0.005238648492920362,share
2021-01-31T08:00:00Z,King,Total Electric Vehicle Share,0.022751817532060667,share
2021-01-31T08:00:00Z,King,Internal Combustion Share,0.9772481824679393,share
2021-01-31T08:00:00Z,Kitsap,Battery Electric,1607,total
2021-01-31T08:00:00Z,Kitsap,Plug-In Hybrid,765,total
2021-01-31T08:00:00Z,Kitsap,Total Electric Vehicles,2372,total
2021-01-31T08:00:00Z,Kitsap,Internal Combustion,233685,total
2021-01-31T08:00:00Z,Kitsap,Total Vehicles,236057,total
2021-01-31T08:00:00Z,Kitsap,Battery Electric Share,0.006807677806631449,share
2021-01-31T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.0032407427019745232,share
2021-01-31T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.010048420508605972,share
2021-01-31T08:00:00Z,Kitsap,Internal Combustion Share,0.989951579491394,share
2021-01-31T08:00:00Z,Pierce,Battery Electric,2966,total
2021-01-31T08:00:00Z,Pierce,Plug-In Hybrid,1790,total
2021-01-31T08:00:00Z,Pierce,Total Electric Vehicles,4756,total
2021-01-31T08:00:00Z,Pierce,Internal Combustion,700798,total
2021-01-31T08:00:00Z,Pierce,Total Vehicles,705554,total
2021-01-31T08:00:00Z,Pierce,Battery Electric Share,0.004203788795754826,share
2021-01-31T08:00:00Z,Pierce,Plug-In Hybrid Share,0.0025370134674312667,share
2021-01-31T08:00:00Z,Pierce,Total Electric Vehicle Share,0.0067408022631860924,share
2021-01-31T08:00:00Z,Pierce,Internal Combustion Share,0.9932591977368139,share
2021-01-31T08:00:00Z,Snohomish,Battery Electric,5179,total
2021-01-31T08:00:00Z,Snohomish,Plug-In Hybrid,1878,total
2021-01-31T08:00:00Z,Snohomish,Total Electric Vehicles,7057,total
2021-01-31T08:00:00Z,Snohomish,Internal Combustion,664164,total
2021-01-31T08:00:00Z,Snohomish,Total Vehicles,671221,total
2021-01-31T08:00:00Z,Snohomish,Battery Electric Share,0.007715789583460589,share
2021-01-31T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.0027978862401504124,share
2021-01-31T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.010513675823611,share
2021-01-31T08:00:00Z,Snohomish,Internal Combustion Share,0.989486324176389,share
2021-02-28T08:00:00Z,King,Battery Electric,28248,total
2021-02-28T08:00:00Z,King,Plug-In Hybrid,8443,total
2021-02-28T08:00:00Z,King,Total Electric Vehicles,36691,total
2021-02-28T08:00:00Z,King,Internal Combustion,1549543,total
2021-02-28T08:00:00Z,King,Total Vehicles,1586234,total
2021-02-28T08:00:00Z,King,Battery Electric Share,0.017808217450893123,share
2021-02-28T08:00:00Z,King,Plug-In Hybrid Share,0.005322669921335692,share
2021-02-28T08:00:00Z,King,Total Electric Vehicle Share,0.023130887372228813,share
2021-02-28T08:00:00Z,King,Internal Combustion Share,0.9768691126277712,share
2021-02-28T08:00:00Z,Kitsap,Battery Electric,1642,total
2021-02-28T08:00:00Z,Kitsap,Plug-In Hybrid,777,total
2021-02-28T08:00:00Z,Kitsap,Total Electric Vehicles,2419,total
2021-02-28T08:00:00Z,Kitsap,Internal Combustion,233693,total
2021-02-28T08:00:00Z,Kitsap,Total Vehicles,236112,total
2021-02-28T08:00:00Z,Kitsap,Battery Electric Share,0.006954326760181609,share
2021-02-28T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.0032908111404757064,share
2021-02-28T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.010245137900657316,share
2021-02-28T08:00:00Z,Kitsap,Internal Combustion Share,0.9897548620993427,share
2021-02-28T08:00:00Z,Pierce,Battery Electric,3032,total
2021-02-28T08:00:00Z,Pierce,Plug-In Hybrid,1810,total
2021-02-28T08:00:00Z,Pierce,Total Electric Vehicles,4842,total
2021-02-28T08:00:00Z,Pierce,Internal Combustion,700726,total
2021-02-28T08:00:00Z,Pierce,Total Vehicles,705568,total
2021-02-28T08:00:00Z,Pierce,Battery Electric Share,0.004297247040682117,share
2021-02-28T08:00:00Z,Pierce,Plug-In Hybrid Share,0.002565309084312214,share
2021-02-28T08:00:00Z,Pierce,Total Electric Vehicle Share,0.0068625561249943305,share
2021-02-28T08:00:00Z,Pierce,Internal Combustion Share,0.9931374438750057,share
2021-02-28T08:00:00Z,Snohomish,Battery Electric,5272,total
2021-02-28T08:00:00Z,Snohomish,Plug-In Hybrid,1896,total
2021-02-28T08:00:00Z,Snohomish,Total Electric Vehicles,7168,total
2021-02-28T08:00:00Z,Snohomish,Internal Combustion,664081,total
2021-02-28T08:00:00Z,Snohomish,Total Vehicles,671249,total
2021-02-28T08:00:00Z,Snohomish,Battery Electric Share,0.007854015424976424,share
2021-02-28T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.002824585213534769,share
2021-02-28T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.010678600638511193,share
2021-02-28T08:00:00Z,Snohomish,Internal Combustion Share,0.9893213993614888,share
2021-03-31T07:00:00Z,King,Battery Electric,28540,total
2021-03-31T07:00:00Z,King,Plug-In Hybrid,8562,total
2021-03-31T07:00:00Z,King,Total Electric Vehicles,37102,total
2021-03-31T07:00:00Z,King,Internal Combustion,1550022,total
2021-03-31T07:00:00Z,King,Total Vehicles,1587124,total
2021-03-31T07:00:00Z,King,Battery Electric Share,0.017982211849861762,share
2021-03-31T07:00:00Z,King,Plug-In Hybrid Share,0.005394663554958529,share
2021-03-31T07:00:00Z,King,Total Electric Vehicle Share,0.02337687540482029,share
2021-03-31T07:00:00Z,King,Internal Combustion Share,0.9766231245951797,share
2021-03-31T07:00:00Z,Kitsap,Battery Electric,1675,total
2021-03-31T07:00:00Z,Kitsap,Plug-In Hybrid,800,total
2021-03-31T07:00:00Z,Kitsap,Total Electric Vehicles,2475,total
2021-03-31T07:00:00Z,Kitsap,Internal Combustion,234215,total
2021-03-31T07:00:00Z,Kitsap,Total Vehicles,236690,total
2021-03-31T07:00:00Z,Kitsap,Battery Electric Share,0.007076767079302041,share
2021-03-31T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.0033799484557860493,share
2021-03-31T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.01045671553508809,share
2021-03-31T07:00:00Z,Kitsap,Internal Combustion Share,0.9895432844649119,share
2021-03-31T07:00:00Z,Pierce,Battery Electric,3129,total
2021-03-31T07:00:00Z,Pierce,Plug-In Hybrid,1845,total
2021-03-31T07:00:00Z,Pierce,Total Electric Vehicles,4974,total
2021-03-31T07:00:00Z,Pierce,Internal Combustion,702326,total
2021-03-31T07:00:00Z,Pierce,Total Vehicles,707300,total
2021-03-31T07:00:00Z,Pierce,Battery Electric Share,0.004423865403647674,share
2021-03-31T07:00:00Z,Pierce,Plug-In Hybrid Share,0.002608511239926481,share
2021-03-31T07:00:00Z,Pierce,Total Electric Vehicle Share,0.007032376643574155,share
2021-03-31T07:00:00Z,Pierce,Internal Combustion Share,0.9929676233564259,share
2021-03-31T07:00:00Z,Snohomish,Battery Electric,5386,total
2021-03-31T07:00:00Z,Snohomish,Plug-In Hybrid,1933,total
2021-03-31T07:00:00Z,Snohomish,Total Electric Vehicles,7319,total
2021-03-31T07:00:00Z,Snohomish,Internal Combustion,664927,total
2021-03-31T07:00:00Z,Snohomish,Total Vehicles,672246,total
2021-03-31T07:00:00Z,Snohomish,Battery Electric Share,0.008011948007128343,share
2021-03-31T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.0028754354804639967,share
2021-03-31T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.01088738348759234,share
2021-03-31T07:00:00Z,Snohomish,Internal Combustion Share,0.9891126165124077,share
2021-04-30T07:00:00Z,King,Battery Electric,29478,total
2021-04-30T07:00:00Z,King,Plug-In Hybrid,8748,total
2021-04-30T07:00:00Z,King,Total Electric Vehicles,38226,total
2021-04-30T07:00:00Z,King,Internal Combustion,1554768,total
2021-04-30T07:00:00Z,King,Total Vehicles,1592994,total
2021-04-30T07:00:00Z,King,Battery Electric Share,0.018504777795773242,share
2021-04-30T07:00:00Z,King,Plug-In Hybrid Share,0.005491546107518295,share
2021-04-30T07:00:00Z,King,Total Electric Vehicle Share,0.02399632390329154,share
2021-04-30T07:00:00Z,King,Internal Combustion Share,0.9760036760967085,share
2021-04-30T07:00:00Z,Kitsap,Battery Electric,1733,total
2021-04-30T07:00:00Z,Kitsap,Plug-In Hybrid,814,total
2021-04-30T07:00:00Z,Kitsap,Total Electric Vehicles,2547,total
2021-04-30T07:00:00Z,Kitsap,Internal Combustion,235194,total
2021-04-30T07:00:00Z,Kitsap,Total Vehicles,237741,total
2021-04-30T07:00:00Z,Kitsap,Battery Electric Share,0.007289445236623048,share
2021-04-30T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.003423894069596746,share
2021-04-30T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.010713339306219793,share
2021-04-30T07:00:00Z,Kitsap,Internal Combustion Share,0.9892866606937802,share
2021-04-30T07:00:00Z,Pierce,Battery Electric,3274,total
2021-04-30T07:00:00Z,Pierce,Plug-In Hybrid,1902,total
2021-04-30T07:00:00Z,Pierce,Total Electric Vehicles,5176,total
2021-04-30T07:00:00Z,Pierce,Internal Combustion,706059,total
2021-04-30T07:00:00Z,Pierce,Total Vehicles,711235,total
2021-04-30T07:00:00Z,Pierce,Battery Electric Share,0.004603260525705287,share
2021-04-30T07:00:00Z,Pierce,Plug-In Hybrid Share,0.0026742216004555456,share
2021-04-30T07:00:00Z,Pierce,Total Electric Vehicle Share,0.007277482126160833,share
2021-04-30T07:00:00Z,Pierce,Internal Combustion Share,0.9927225178738391,share
2021-04-30T07:00:00Z,Snohomish,Battery Electric,5589,total
2021-04-30T07:00:00Z,Snohomish,Plug-In Hybrid,1969,total
2021-04-30T07:00:00Z,Snohomish,Total Electric Vehicles,7558,total
2021-04-30T07:00:00Z,Snohomish,Internal Combustion,666948,total
2021-04-30T07:00:00Z,Snohomish,Total Vehicles,674506,total
2021-04-30T07:00:00Z,Snohomish,Battery Electric Share,0.00828606417140841,share
2021-04-30T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.00291917343952463,share
2021-04-30T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.011205237610933038,share
2021-04-30T07:00:00Z,Snohomish,Internal Combustion Share,0.9887947623890669,share
2021-05-31T07:00:00Z,King,Battery Electric,30061,total
2021-05-31T07:00:00Z,King,Plug-In Hybrid,8917,total
2021-05-31T07:00:00Z,King,Total Electric Vehicles,38978,total
2021-05-31T07:00:00Z,King,Internal Combustion,1553707,total
2021-05-31T07:00:00Z,King,Total Vehicles,1592685,total
2021-05-31T07:00:00Z,King,Battery Electric Share,0.018874416472811635,share
2021-05-31T07:00:00Z,King,Plug-In Hybrid Share,0.005598721655569055,share
2021-05-31T07:00:00Z,King,Total Electric Vehicle Share,0.02447313812838069,share
2021-05-31T07:00:00Z,King,Internal Combustion Share,0.9755268618716193,share
2021-05-31T07:00:00Z,Kitsap,Battery Electric,1796,total
2021-05-31T07:00:00Z,Kitsap,Plug-In Hybrid,833,total
2021-05-31T07:00:00Z,Kitsap,Total Electric Vehicles,2629,total
2021-05-31T07:00:00Z,Kitsap,Internal Combustion,235051,total
2021-05-31T07:00:00Z,Kitsap,Total Vehicles,237680,total
2021-05-31T07:00:00Z,Kitsap,Battery Electric Share,0.007556378323796701,share
2021-05-31T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.003504712218108381,share
2021-05-31T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.011061090541905082,share
2021-05-31T07:00:00Z,Kitsap,Internal Combustion Share,0.9889389094580949,share
2021-05-31T07:00:00Z,Pierce,Battery Electric,3384,total
2021-05-31T07:00:00Z,Pierce,Plug-In Hybrid,1940,total
2021-05-31T07:00:00Z,Pierce,Total Electric Vehicles,5324,total
2021-05-31T07:00:00Z,Pierce,Internal Combustion,706135,total
2021-05-31T07:00:00Z,Pierce,Total Vehicles,711459,total
2021-05-31T07:00:00Z,Pierce,Battery Electric Share,0.004756423068651883,share
2021-05-31T07:00:00Z,Pierce,Plug-In Hybrid Share,0.002726791002714141,share
2021-05-31T07:00:00Z,Pierce,Total Electric Vehicle Share,0.0074832140713660235,share
2021-05-31T07:00:00Z,Pierce,Internal Combustion Share,0.992516785928634,share
2021-05-31T07:00:00Z,Snohomish,Battery Electric,5730,total
2021-05-31T07:00:00Z,Snohomish,Plug-In Hybrid,2004,total
2021-05-31T07:00:00Z,Snohomish,Total Electric Vehicles,7734,total
2021-05-31T07:00:00Z,Snohomish,Internal Combustion,666771,total
2021-05-31T07:00:00Z,Snohomish,Total Vehicles,674505,total
2021-05-31T07:00:00Z,Snohomish,Battery Electric Share,0.0084951186425601,share
2021-05-31T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.002971067671848244,share
2021-05-31T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.011466186314408345,share
2021-05-31T07:00:00Z,Snohomish,Internal Combustion Share,0.9885338136855917,share
2021-06-30T07:00:00Z,King,Battery Electric,30513,total
2021-06-30T07:00:00Z,King,Plug-In Hybrid,9162,total
2021-06-30T07:00:00Z,King,Total Electric Vehicles,39675,total
2021-06-30T07:00:00Z,King,Internal Combustion,1553512,total
2021-06-30T07:00:00Z,King,Total Vehicles,1593187,total
2021-06-30T07:00:00Z,King,Battery Electric Share,0.019152177365243377,share
2021-06-30T07:00:00Z,King,Plug-In Hybrid Share,0.005750737358514725,share
2021-06-30T07:00:00Z,King,Total Electric Vehicle Share,0.024902914723758104,share
2021-06-30T07:00:00Z,King,Internal Combustion Share,0.975097085276242,share
2021-06-30T07:00:00Z,Kitsap,Battery Electric,1851,total
2021-06-30T07:00:00Z,Kitsap,Plug-In Hybrid,860,total
2021-06-30T07:00:00Z,Kitsap,Total Electric Vehicles,2711,total
2021-06-30T07:00:00Z,Kitsap,Internal Combustion,235087,total
2021-06-30T07:00:00Z,Kitsap,Total Vehicles,237798,total
2021-06-30T07:00:00Z,Kitsap,Battery Electric Share,0.007783917442535261,share
2021-06-30T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.003616514857147663,share
2021-06-30T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.011400432299682925,share
2021-06-30T07:00:00Z,Kitsap,Internal Combustion Share,0.9885995677003171,share
2021-06-30T07:00:00Z,Pierce,Battery Electric,3472,total
2021-06-30T07:00:00Z,Pierce,Plug-In Hybrid,1997,total
2021-06-30T07:00:00Z,Pierce,Total Electric Vehicles,5469,total
2021-06-30T07:00:00Z,Pierce,Internal Combustion,706810,total
2021-06-30T07:00:00Z,Pierce,Total Vehicles,712279,total
2021-06-30T07:00:00Z,Pierce,Battery Electric Share,0.004874494404580228,share
2021-06-30T07:00:00Z,Pierce,Plug-In Hybrid Share,0.0028036766491782014,share
2021-06-30T07:00:00Z,Pierce,Total Electric Vehicle Share,0.007678171053758429,share
2021-06-30T07:00:00Z,Pierce,Internal Combustion Share,0.9923218289462415,share
2021-06-30T07:00:00Z,Snohomish,Battery Electric,5887,total
2021-06-30T07:00:00Z,Snohomish,Plug-In Hybrid,2050,total
2021-06-30T07:00:00Z,Snohomish,Total Electric Vehicles,7937,total
2021-06-30T07:00:00Z,Snohomish,Internal Combustion,666694,total
2021-06-30T07:00:00Z,Snohomish,Total Vehicles,674631,total
2021-06-30T07:00:00Z,Snohomish,Battery Electric Share,0.00872625183248324,share
2021-06-30T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.00303869819204869,share
2021-06-30T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.01176495002453193,share
2021-06-30T07:00:00Z,Snohomish,Internal Combustion Share,0.9882350499754681,share
2021-07-31T07:00:00Z,King,Battery Electric,31574,total
2021-07-31T07:00:00Z,King,Plug-In Hybrid,9344,total
2021-07-31T07:00:00Z,King,Total Electric Vehicles,40918,total
2021-07-31T07:00:00Z,King,Internal Combustion,1551689,total
2021-07-31T07:00:00Z,King,Total Vehicles,1592607,total
2021-07-31T07:00:00Z,King,Battery Electric Share,0.01982535553341157,share
2021-07-31T07:00:00Z,King,Plug-In Hybrid Share,0.005867109713821426,share
2021-07-31T07:00:00Z,King,Total Electric Vehicle Share,0.025692465247232996,share
2021-07-31T07:00:00Z,King,Internal Combustion Share,0.974307534752767,share
2021-07-31T07:00:00Z,Kitsap,Battery Electric,1911,total
2021-07-31T07:00:00Z,Kitsap,Plug-In Hybrid,872,total
2021-07-31T07:00:00Z,Kitsap,Total Electric Vehicles,2783,total
2021-07-31T07:00:00Z,Kitsap,Internal Combustion,235179,total
2021-07-31T07:00:00Z,Kitsap,Total Vehicles,237962,total
2021-07-31T07:00:00Z,Kitsap,Battery Electric Share,0.008030693976349165,share
2021-07-31T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.003664450626570629,share
2021-07-31T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.011695144602919793,share
2021-07-31T07:00:00Z,Kitsap,Internal Combustion Share,0.9883048553970802,share
2021-07-31T07:00:00Z,Pierce,Battery Electric,3639,total
2021-07-31T07:00:00Z,Pierce,Plug-In Hybrid,2018,total
2021-07-31T07:00:00Z,Pierce,Total Electric Vehicles,5657,total
2021-07-31T07:00:00Z,Pierce,Internal Combustion,705771,total
2021-07-31T07:00:00Z,Pierce,Total Vehicles,711428,total
2021-07-31T07:00:00Z,Pierce,Battery Electric Share,0.005115064349449277,share
2021-07-31T07:00:00Z,Pierce,Plug-In Hybrid Share,0.002836548463091135,share
2021-07-31T07:00:00Z,Pierce,Total Electric Vehicle Share,0.007951612812540412,share
2021-07-31T07:00:00Z,Pierce,Internal Combustion Share,0.9920483871874596,share
2021-07-31T07:00:00Z,Snohomish,Battery Electric,6126,total
2021-07-31T07:00:00Z,Snohomish,Plug-In Hybrid,2102,total
2021-07-31T07:00:00Z,Snohomish,Total Electric Vehicles,8228,total
2021-07-31T07:00:00Z,Snohomish,Internal Combustion,666083,total
2021-07-31T07:00:00Z,Snohomish,Total Vehicles,674311,total
2021-07-31T07:00:00Z,Snohomish,Battery Electric Share,0.009084828810445032,share
2021-07-31T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.0031172559842565224,share
2021-07-31T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.012202084794701555,share
2021-07-31T07:00:00Z,Snohomish,Internal Combustion Share,0.9877979152052985,share
2021-08-31T07:00:00Z,King,Battery Electric,32308,total
2021-08-31T07:00:00Z,King,Plug-In Hybrid,9545,total
2021-08-31T07:00:00Z,King,Total Electric Vehicles,41853,total
2021-08-31T07:00:00Z,King,Internal Combustion,1550388,total
2021-08-31T07:00:00Z,King,Total Vehicles,1592241,total
2021-08-31T07:00:00Z,King,Battery Electric Share,0.020290898174334163,share
2021-08-31T07:00:00Z,King,Plug-In Hybrid Share,0.0059946955266193995,share
2021-08-31T07:00:00Z,King,Total Electric Vehicle Share,0.026285593700953562,share
2021-08-31T07:00:00Z,King,Internal Combustion Share,0.9737144062990465,share
2021-08-31T07:00:00Z,Kitsap,Battery Electric,1952,total
2021-08-31T07:00:00Z,Kitsap,Plug-In Hybrid,890,total
2021-08-31T07:00:00Z,Kitsap,Total Electric Vehicles,2842,total
