date,variable,geography,estimate,share
2018-11-01,Hybrid Electric Vehicle,Snohomish,30,0.008152173913043478
2018-11-01,Internal Combustion Engine,King,11493,0.939892051030422
2018-11-01,Internal Combustion Engine,Kitsap,1265,0.9738260200153964
2018-11-01,Internal Combustion Engine,Pierce,4214,0.9836601307189542
2018-11-01,Internal Combustion Engine,Snohomish,3550,0.9646739130434783
2019-11-01,Battery Electric Vehicle,King,352,0.032719836400818
2019-11-01,Battery Electric Vehicle,Kitsap,20,0.016
2019-11-01,Battery Electric Vehicle,Pierce,32,0.007712701855868884
2019-11-01,Battery Electric Vehicle,Snohomish,61,0.018133174791914387
2019-11-01,Hybrid Electric Vehicle,King,374,0.034764826175869123
2019-11-01,Hybrid Electric Vehicle,Kitsap,24,0.0192
2019-11-01,Hybrid Electric Vehicle,Pierce,82,0.019763798505664017
2019-11-01,Hybrid Electric Vehicle,Snohomish,68,0.020214030915576695
2019-11-01,Internal Combustion Engine,King,10032,0.9325153374233128
2019-11-01,Internal Combustion Engine,Kitsap,1206,0.9648
2019-11-01,Internal Combustion Engine,Pierce,4035,0.9725234996384671
2019-11-01,Internal Combustion Engine,Snohomish,3235,0.9616527942925089
2020-11-01,Battery Electric Vehicle,King,901,0.09008198360327935
2020-11-01,Battery Electric Vehicle,Kitsap,51,0.041429731925264016
2020-11-01,Battery Electric Vehicle,Pierce,99,0.02528735632183908
2020-11-01,Battery Electric Vehicle,Snohomish,158,0.048466257668711654
2020-11-01,Hybrid Electric Vehicle,King,443,0.04429114177164567
2020-11-01,Hybrid Electric Vehicle,Kitsap,37,0.030056864337936636
2020-11-01,Hybrid Electric Vehicle,Pierce,90,0.022988505747126436
2020-11-01,Hybrid Electric Vehicle,Snohomish,122,0.03742331288343558
2020-11-01,Internal Combustion Engine,King,8658,0.865626874625075
2020-11-01,Internal Combustion Engine,Kitsap,1143,0.9285134037367994
2020-11-01,Internal Combustion Engine,Pierce,3726,0.9517241379310345
2020-11-01,Internal Combustion Engine,Snohomish,2980,0.9141104294478528
2021-11-01,Battery Electric Vehicle,King,1389,0.13656474289647036
2021-11-01,Battery Electric Vehicle,Kitsap,50,0.041666666666666664
2021-11-01,Battery Electric Vehicle,Pierce,171,0.044729270206643995
2021-11-01,Battery Electric Vehicle,Snohomish,290,0.08547008547008547
2021-11-01,Hybrid Electric Vehicle,King,703,0.06911808081801199
2021-11-01,Hybrid Electric Vehicle,Kitsap,57,0.0475
2021-11-01,Hybrid Electric Vehicle,Pierce,199,0.052053361234632486
2021-11-01,Hybrid Electric Vehicle,Snohomish,186,0.05481874447391689
2021-11-01,Internal Combustion Engine,King,8079,0.7943171762855177
2021-11-01,Internal Combustion Engine,Kitsap,1093,0.9108333333333334
2021-11-01,Internal Combustion Engine,Pierce,3453,0.9032173685587235
2021-11-01,Internal Combustion Engine,Snohomish,2917,0.8597111700559976
2022-11-01,Battery Electric Vehicle,King,1940,0.1877116594097726
2022-11-01,Battery Electric Vehicle,Kitsap,90,0.08249312557286893
2022-11-01,Battery Electric Vehicle,Pierce,268,0.06999216505615043
2022-11-01,Battery Electric Vehicle,Snohomish,475,0.13121546961325967
2022-11-01,Hybrid Electric Vehicle,King,774,0.0748911465892598
2022-11-01,Hybrid Electric Vehicle,Kitsap,53,0.04857928505957837
2022-11-01,Hybrid Electric Vehicle,Pierce,259,0.06764168190127971
2022-11-01,Hybrid Electric Vehicle,Snohomish,257,0.07099447513812154
2022-11-01,Internal Combustion Engine,King,7621,0.7373971940009676
2022-11-01,Internal Combustion Engine,Kitsap,948,0.8689275893675527
2022-11-01,Internal Combustion Engine,Pierce,3302,0.8623661530425699
2022-11-01,Internal Combustion Engine,Snohomish,2888,0.7977900552486188
2017-12-01,Battery Electric Vehicle,King,262,0.020095106611443474
2017-12-01,Battery Electric Vehicle,Kitsap,16,0.012185833968012186
2017-12-01,Battery Electric Vehicle,Pierce,27,0.00612383760489907
2017-12-01,Battery Electric Vehicle,Snohomish,39,0.010072314049586776
2017-12-01,Hybrid Electric Vehicle,King,120,0.009203865623561895
2017-12-01,Hybrid Electric Vehicle,Kitsap,10,0.007616146230007616
2017-12-01,Hybrid Electric Vehicle,Pierce,18,0.0040825584032660464
2017-12-01,Hybrid Electric Vehicle,Snohomish,15,0.0038739669421487604
2017-12-01,Internal Combustion Engine,King,12656,0.9707010277649947
2017-12-01,Internal Combustion Engine,Kitsap,1287,0.9801980198019802
2017-12-01,Internal Combustion Engine,Pierce,4364,0.9897936039918349
2017-12-01,Internal Combustion Engine,Snohomish,3818,0.9860537190082644
2018-12-01,Battery Electric Vehicle,King,620,0.04891904686760297
2018-12-01,Battery Electric Vehicle,Kitsap,34,0.026813880126182965
2018-12-01,Battery Electric Vehicle,Pierce,49,0.01159488878371983
2018-12-01,Battery Electric Vehicle,Snohomish,97,0.025880469583778015
2018-12-01,Hybrid Electric Vehicle,King,104,0.008205775603597917
2018-12-01,Hybrid Electric Vehicle,Kitsap,9,0.007097791798107256
2018-12-01,Hybrid Electric Vehicle,Pierce,22,0.005205868433506862
2018-12-01,Hybrid Electric Vehicle,Snohomish,25,0.006670224119530417
2018-12-01,Internal Combustion Engine,King,11950,0.9428751775287991
2018-12-01,Internal Combustion Engine,Kitsap,1225,0.9660883280757098
2018-12-01,Internal Combustion Engine,Pierce,4155,0.9831992427827733
2018-12-01,Internal Combustion Engine,Snohomish,3626,0.9674493062966916
2019-12-01,Battery Electric Vehicle,King,526,0.04289675419996738
2019-12-01,Battery Electric Vehicle,Kitsap,19,0.015103338632750398
2019-12-01,Battery Electric Vehicle,Pierce,55,0.012805587892898719
2019-12-01,Battery Electric Vehicle,Snohomish,111,0.029141506957206617
2019-12-01,Hybrid Electric Vehicle,King,435,0.035475452617843746
2019-12-01,Hybrid Electric Vehicle,Kitsap,20,0.01589825119236884
2019-12-01,Hybrid Electric Vehicle,Pierce,86,0.020023282887077998
2019-12-01,Hybrid Electric Vehicle,Snohomish,107,0.028091362562352323
2019-12-01,Internal Combustion Engine,King,11301,0.9216277931821889
2019-12-01,Internal Combustion Engine,Kitsap,1219,0.9689984101748808
2019-12-01,Internal Combustion Engine,Pierce,4154,0.9671711292200232
2019-12-01,Internal Combustion Engine,Snohomish,3591,0.942767130480441
2020-12-01,Battery Electric Vehicle,King,606,0.052709402452813775
2020-12-01,Battery Electric Vehicle,Kitsap,35,0.027068832173240527
2020-12-01,Battery Electric Vehicle,Pierce,84,0.01910828025477707
2020-12-01,Battery Electric Vehicle,Snohomish,105,0.027166882276843468
2020-12-01,Hybrid Electric Vehicle,King,699,0.060798469165869354
2020-12-01,Hybrid Electric Vehicle,Kitsap,50,0.038669760247486466
2020-12-01,Hybrid Electric Vehicle,Pierce,124,0.028207461328480437
2020-12-01,Hybrid Electric Vehicle,Snohomish,147,0.03803363518758086
2020-12-01,Internal Combustion Engine,King,10192,0.8864921283813169
2020-12-01,Internal Combustion Engine,Kitsap,1208,0.934261407579273
2020-12-01,Internal Combustion Engine,Pierce,4188,0.9526842584167425
2020-12-01,Internal Combustion Engine,Snohomish,3613,0.9347994825355757
2021-12-01,Battery Electric Vehicle,King,1210,0.12204962679039742
2021-12-01,Battery Electric Vehicle,Kitsap,64,0.050473186119873815
2021-12-01,Battery Electric Vehicle,Pierce,163,0.04182704644598409
2021-12-01,Battery Electric Vehicle,Snohomish,266,0.07678983833718245
2021-12-01,Hybrid Electric Vehicle,King,891,0.08987290700020173
2021-12-01,Hybrid Electric Vehicle,Kitsap,80,0.06309148264984227
2021-12-01,Hybrid Electric Vehicle,Pierce,252,0.06466512702078522
2021-12-01,Hybrid Electric Vehicle,Snohomish,277,0.07996535796766743
2021-12-01,Internal Combustion Engine,King,7813,0.7880774662094009
2021-12-01,Internal Combustion Engine,Kitsap,1124,0.886435331230284
2021-12-01,Internal Combustion Engine,Pierce,3482,0.8935078265332307
2021-12-01,Internal Combustion Engine,Snohomish,2921,0.8432448036951501
2022-12-01,Battery Electric Vehicle,King,1707,0.1630061115355233
2022-12-01,Battery Electric Vehicle,Kitsap,78,0.06878306878306878
2022-12-01,Battery Electric Vehicle,Pierce,235,0.05955397871262037
2022-12-01,Battery Electric Vehicle,Snohomish,398,0.1063034188034188
2022-12-01,Hybrid Electric Vehicle,King,907,0.08661191749427044
2022-12-01,Hybrid Electric Vehicle,Kitsap,65,0.05731922398589065
2022-12-01,Hybrid Electric Vehicle,Pierce,250,0.06335529650278764
2022-12-01,Hybrid Electric Vehicle,Snohomish,344,0.09188034188034189
2022-12-01,Internal Combustion Engine,King,7858,0.7503819709702063
2022-12-01,Internal Combustion Engine,Kitsap,991,0.8738977072310405
2022-12-01,Internal Combustion Engine,Pierce,3461,0.877090724784592
2022-12-01,Internal Combustion Engine,Snohomish,3002,0.8018162393162394
2017-01-01,Battery Electric Vehicle,Region,456,0.01720754716981132
2017-01-01,Hybrid Electric Vehicle,Region,161,0.006075471698113208
2017-01-01,Internal Combustion Engine,Region,25883,0.9767169811320755
2017-02-01,Battery Electric Vehicle,Region,436,0.01992687385740402
2017-02-01,Hybrid Electric Vehicle,Region,154,0.0070383912248628885
2017-02-01,Internal Combustion Engine,Region,21290,0.9730347349177331
2017-03-01,Battery Electric Vehicle,Region,432,0.01528932932224385
2017-03-01,Hybrid Electric Vehicle,Region,187,0.00661829764643426
2017-03-01,Internal Combustion Engine,Region,27636,0.9780923730313219
2017-04-01,Battery Electric Vehicle,Region,442,0.017765987378913942
2017-04-01,Hybrid Electric Vehicle,Region,186,0.007476184734113107
2017-04-01,Internal Combustion Engine,Region,24251,0.974757827886973
2017-05-01,Battery Electric Vehicle,Region,432,0.015148327372185988
2017-05-01,Hybrid Electric Vehicle,Region,194,0.006802721088435374
2017-05-01,Internal Combustion Engine,Region,27892,0.9780489515393787
2017-06-01,Battery Electric Vehicle,Region,460,0.01549604177193869
2017-06-01,Hybrid Electric Vehicle,Region,203,0.006838470608051204
2017-06-01,Internal Combustion Engine,Region,29022,0.9776654876200102
2017-07-01,Battery Electric Vehicle,Region,413,0.016302846090080134
2017-07-01,Hybrid Electric Vehicle,Region,183,0.007223779260253424
2017-07-01,Internal Combustion Engine,Region,24737,0.9764733746496664
2017-08-01,Battery Electric Vehicle,Region,367,0.013602164486119861
2017-08-01,Hybrid Electric Vehicle,Region,204,0.007560876172121122
2017-08-01,Internal Combustion Engine,Region,26410,0.978836959341759
2017-09-01,Battery Electric Vehicle,Region,462,0.018450479233226836
2017-09-01,Hybrid Electric Vehicle,Region,200,0.007987220447284345
2017-09-01,Internal Combustion Engine,Region,24378,0.9735623003194889
2017-10-01,Battery Electric Vehicle,Region,478,0.019595785676218586
2017-10-01,Hybrid Electric Vehicle,Region,203,0.008322059607264379
2017-10-01,Internal Combustion Engine,Region,23712,0.972082154716517
2017-11-01,Battery Electric Vehicle,Region,313,0.01431380619197878
2017-11-01,Hybrid Electric Vehicle,Region,164,0.007499885672474505
2017-11-01,Internal Combustion Engine,Region,21390,0.9781863081355467
2017-12-01,Battery Electric Vehicle,Region,344,0.01519971721456345
2017-12-01,Hybrid Electric Vehicle,Region,163,0.007202191587133262
2017-12-01,Internal Combustion Engine,Region,22125,0.9775980911983033
2018-01-01,Battery Electric Vehicle,Region,500,0.019307255666679537
2018-01-01,Hybrid Electric Vehicle,Region,195,0.00752982971000502
2018-01-01,Internal Combustion Engine,Region,25202,0.9731629146233154
2018-02-01,Battery Electric Vehicle,Region,278,0.013872947751883826
2018-02-01,Hybrid Electric Vehicle,Region,158,0.007884624981286491
2018-02-01,Internal Combustion Engine,Region,19603,0.9782424272668296
2018-03-01,Battery Electric Vehicle,Region,438,0.017028886901753432
2018-03-01,Hybrid Electric Vehicle,Region,188,0.0073092025970996465
2018-03-01,Internal Combustion Engine,Region,25095,0.9756619105011469
2018-04-01,Battery Electric Vehicle,Region,513,0.021391935282098328
2018-04-01,Hybrid Electric Vehicle,Region,170,0.007088945415120304
2018-04-01,Internal Combustion Engine,Region,23298,0.9715191193027813
2018-05-01,Battery Electric Vehicle,Region,776,0.02872903631853689
2018-05-01,Hybrid Electric Vehicle,Region,184,0.006812039539446892
2018-05-01,Internal Combustion Engine,Region,26051,0.9644589241420162
2018-06-01,Battery Electric Vehicle,Region,730,0.026636502955557178
2018-06-01,Hybrid Electric Vehicle,Region,192,0.007005765160913668
2018-06-01,Internal Combustion Engine,Region,26484,0.9663577318835291
2018-07-01,Battery Electric Vehicle,Region,504,0.020060499920394843
2018-07-01,Hybrid Electric Vehicle,Region,192,0.007642095207769464
2018-07-01,Internal Combustion Engine,Region,24428,0.9722974048718357
2018-08-01,Battery Electric Vehicle,Region,436,0.01704056906120535
2018-08-01,Hybrid Electric Vehicle,Region,198,0.007738607050730868
2018-08-01,Internal Combustion Engine,Region,24952,0.9752208238880637
2018-09-01,Battery Electric Vehicle,Region,457,0.019580958909979004
2018-09-01,Hybrid Electric Vehicle,Region,220,0.009426282188611338
2018-09-01,Internal Combustion Engine,Region,22662,0.9709927589014097
2018-10-01,Battery Electric Vehicle,Region,1009,0.04061179311732743
2018-10-01,Hybrid Electric Vehicle,Region,199,0.008009659891326222
2018-10-01,Internal Combustion Engine,Region,23637,0.9513785469913464
2018-11-01,Battery Electric Vehicle,Region,799,0.03717835372946815
2018-11-01,Hybrid Electric Vehicle,Region,170,0.007910288027546414
2018-11-01,Internal Combustion Engine,Region,20522,0.9549113582429855
2018-12-01,Battery Electric Vehicle,Region,800,0.036503011498448625
2018-12-01,Hybrid Electric Vehicle,Region,160,0.007300602299689724
2018-12-01,Internal Combustion Engine,Region,20956,0.9561963862018616
2019-01-01,Battery Electric Vehicle,Region,1078,0.039747796910143435
2019-01-01,Hybrid Electric Vehicle,Region,196,0.007226872165480624
2019-01-01,Internal Combustion Engine,Region,25847,0.9530253309243759
2019-02-01,Battery Electric Vehicle,Region,528,0.028220203099946554
2019-02-01,Hybrid Electric Vehicle,Region,165,0.008818813468733297
2019-02-01,Internal Combustion Engine,Region,18017,0.9629609834313202
2019-03-01,Battery Electric Vehicle,Region,435,0.017448856799037304
2019-03-01,Hybrid Electric Vehicle,Region,165,0.006618531889290012
2019-03-01,Internal Combustion Engine,Region,24330,0.9759326113116726
2019-04-01,Battery Electric Vehicle,Region,922,0.03585177120192869
2019-04-01,Hybrid Electric Vehicle,Region,286,0.011121048333786989
2019-04-01,Internal Combustion Engine,Region,24509,0.9530271804642844
2019-05-01,Battery Electric Vehicle,Region,660,0.024814828740083467
2019-05-01,Hybrid Electric Vehicle,Region,539,0.020265443471068165
2019-05-01,Internal Combustion Engine,Region,25398,0.9549197277888484
2019-06-01,Battery Electric Vehicle,Region,832,0.031975403535741735
2019-06-01,Hybrid Electric Vehicle,Region,570,0.021906225980015372
2019-06-01,Internal Combustion Engine,Region,24618,0.9461183704842429
2019-07-01,Battery Electric Vehicle,Region,868,0.033965955781647426
2019-07-01,Hybrid Electric Vehicle,Region,523,0.020465662297006457
2019-07-01,Internal Combustion Engine,Region,24164,0.9455683819213461
2019-08-01,Battery Electric Vehicle,Region,660,0.026889386840497045
2019-08-01,Hybrid Electric Vehicle,Region,712,0.029007944591566512
2019-08-01,Internal Combustion Engine,Region,23173,0.9441026685679365
2019-09-01,Battery Electric Vehicle,Region,808,0.03454910847906957
2019-09-01,Hybrid Electric Vehicle,Region,651,0.027835977252319666
2019-09-01,Internal Combustion Engine,Region,21928,0.9376149142686108
2019-10-01,Battery Electric Vehicle,Region,1375,0.05679471292854193
2019-10-01,Hybrid Electric Vehicle,Region,665,0.027467988434531184
2019-10-01,Internal Combustion Engine,Region,22170,0.9157372986369269
2019-11-01,Battery Electric Vehicle,Region,465,0.023820500998924236
2019-11-01,Hybrid Electric Vehicle,Region,548,0.02807233236002254
2019-11-01,Internal Combustion Engine,Region,18508,0.9481071666410532
2019-12-01,Battery Electric Vehicle,Region,711,0.03288013318534961
2019-12-01,Hybrid Electric Vehicle,Region,648,0.029966703662597113
2019-12-01,Internal Combustion Engine,Region,20265,0.9371531631520533
2020-01-01,Battery Electric Vehicle,Region,1735,0.06436414898352871
2020-01-01,Hybrid Electric Vehicle,Region,619,0.022963347677696987
2020-01-01,Internal Combustion Engine,Region,24602,0.9126725033387743
2020-02-01,Battery Electric Vehicle,Region,432,0.02096069868995633
2020-02-01,Hybrid Electric Vehicle,Region,557,0.027025715672003882
2020-02-01,Internal Combustion Engine,Region,19621,0.9520135856380398
2020-03-01,Battery Electric Vehicle,Region,818,0.039355304305989894
2020-03-01,Hybrid Electric Vehicle,Region,537,0.025835939379360115
2020-03-01,Internal Combustion Engine,Region,19430,0.93480875631465
2020-04-01,Battery Electric Vehicle,Region,521,0.05516146109052409
2020-04-01,Hybrid Electric Vehicle,Region,215,0.022763366860772894
2020-04-01,Internal Combustion Engine,Region,8709,0.922075172048703
2020-05-01,Battery Electric Vehicle,Region,201,0.017265074729427933
2020-05-01,Hybrid Electric Vehicle,Region,219,0.018811200824600582
2020-05-01,Internal Combustion Engine,Region,11222,0.9639237244459715
2020-06-01,Battery Electric Vehicle,Region,399,0.019378338999514327
2020-06-01,Hybrid Electric Vehicle,Region,646,0.03137445361826129
2020-06-01,Internal Combustion Engine,Region,19545,0.9492472073822243
2020-07-01,Battery Electric Vehicle,Region,1159,0.04849169490816284
2020-07-01,Hybrid Electric Vehicle,Region,872,0.03648382912848835
2020-07-01,Internal Combustion Engine,Region,21870,0.9150244759633488
2020-08-01,Battery Electric Vehicle,Region,618,0.028883903533370725
2020-08-01,Hybrid Electric Vehicle,Region,577,0.026967657506075902
2020-08-01,Internal Combustion Engine,Region,20201,0.9441484389605533
2020-09-01,Battery Electric Vehicle,Region,630,0.027833001988071572
2020-09-01,Hybrid Electric Vehicle,Region,632,0.027921360724541638
2020-09-01,Internal Combustion Engine,Region,21373,0.9442456372873868
2020-10-01,Battery Electric Vehicle,Region,928,0.0420118611073385
2020-10-01,Hybrid Electric Vehicle,Region,701,0.03173525284078048
2020-10-01,Internal Combustion Engine,Region,20460,0.926252886051881
2020-11-01,Battery Electric Vehicle,Region,1209,0.06567796610169492
2020-11-01,Hybrid Electric Vehicle,Region,692,0.037592351151673184
2020-11-01,Internal Combustion Engine,Region,16507,0.8967296827466319
2020-12-01,Battery Electric Vehicle,Region,830,0.03942805567431476
2020-12-01,Hybrid Electric Vehicle,Region,1020,0.04845375516602537
2020-12-01,Internal Combustion Engine,Region,19201,0.9121181891596599
2021-01-01,Battery Electric Vehicle,Region,1682,0.07540572043396396
2021-01-01,Hybrid Electric Vehicle,Region,990,0.04438267730655429
2021-01-01,Internal Combustion Engine,Region,19634,0.8802116022594818
2021-02-01,Battery Electric Vehicle,Region,1085,0.057731190805576246
2021-02-01,Hybrid Electric Vehicle,Region,872,0.0463977865276152
2021-02-01,Internal Combustion Engine,Region,16837,0.8958710226668085
2021-03-01,Battery Electric Vehicle,Region,918,0.03870967741935484
2021-03-01,Hybrid Electric Vehicle,Region,1200,0.05060088551549652
2021-03-01,Internal Combustion Engine,Region,21597,0.9106894370651486
2021-04-01,Battery Electric Vehicle,Region,1805,0.06930312919946247
2021-04-01,Hybrid Electric Vehicle,Region,1385,0.053177193319255134
2021-04-01,Internal Combustion Engine,Region,22855,0.8775196774812823
2021-05-01,Battery Electric Vehicle,Region,1379,0.057817282294243426
2021-05-01,Hybrid Electric Vehicle,Region,1428,0.05987170349251604
2021-05-01,Internal Combustion Engine,Region,21044,0.8823110142132405
2021-06-01,Battery Electric Vehicle,Region,1162,0.04665542439572794
2021-06-01,Hybrid Electric Vehicle,Region,1374,0.05516742953505179
2021-06-01,Internal Combustion Engine,Region,22370,0.8981771460692203
2021-07-01,Battery Electric Vehicle,Region,2125,0.0880427577063308
2021-07-01,Hybrid Electric Vehicle,Region,1015,0.04205336426914153
2021-07-01,Internal Combustion Engine,Region,20996,0.8699038780245276
2021-08-01,Battery Electric Vehicle,Region,1588,0.06727958310384273
2021-08-01,Hybrid Electric Vehicle,Region,1451,0.06147523619878829
2021-08-01,Internal Combustion Engine,Region,20564,0.871245180697369
2021-09-01,Battery Electric Vehicle,Region,1573,0.06982421875
2021-09-01,Hybrid Electric Vehicle,Region,1418,0.06294389204545454
2021-09-01,Internal Combustion Engine,Region,19537,0.8672318892045454
2021-10-01,Battery Electric Vehicle,Region,1898,0.0928662295723652
2021-10-01,Hybrid Electric Vehicle,Region,1269,0.062090224092376946
2021-10-01,Internal Combustion Engine,Region,17271,0.8450435463352578
2021-11-01,Battery Electric Vehicle,Region,1900,0.10222198310647226
2021-11-01,Hybrid Electric Vehicle,Region,1145,0.061602195082584604
2021-11-01,Internal Combustion Engine,Region,15542,0.8361758218109432
2021-12-01,Battery Electric Vehicle,Region,1703,0.09184058674432401
2021-12-01,Hybrid Electric Vehicle,Region,1500,0.08089305937550559
2021-12-01,Internal Combustion Engine,Region,15340,0.8272663538801704
2022-01-01,Battery Electric Vehicle,Region,1400,0.06931036189910392
2022-01-01,Hybrid Electric Vehicle,Region,1697,0.08401406010198524
2022-01-01,Internal Combustion Engine,Region,17102,0.8466755779989108
2022-02-01,Battery Electric Vehicle,Region,1405,0.07351402260359984
2022-02-01,Hybrid Electric Vehicle,Region,1528,0.07994976977814985
2022-02-01,Internal Combustion Engine,Region,16179,0.8465362076182503
2022-03-01,Battery Electric Vehicle,Region,1467,0.06637108084875357
2022-03-01,Hybrid Electric Vehicle,Region,1728,0.07817943265620052
2022-03-01,Internal Combustion Engine,Region,18908,0.8554494864950459
2022-04-01,Battery Electric Vehicle,Region,2028,0.09508627156789197
2022-04-01,Hybrid Electric Vehicle,Region,1519,0.07122093023255814
2022-04-01,Internal Combustion Engine,Region,17781,0.8336927981995499
2022-05-01,Battery Electric Vehicle,Region,1290,0.06240325077399381
2022-05-01,Hybrid Electric Vehicle,Region,1525,0.07377128482972137
2022-05-01,Internal Combustion Engine,Region,17857,0.8638254643962848
2022-06-01,Battery Electric Vehicle,Region,1537,0.0686927374301676
2022-06-01,Hybrid Electric Vehicle,Region,1872,0.08366480446927374
2022-06-01,Internal Combustion Engine,Region,18966,0.8476424581005586
2022-07-01,Battery Electric Vehicle,Region,2162,0.10350440444274224
2022-07-01,Hybrid Electric Vehicle,Region,1392,0.06664113366526235
2022-07-01,Internal Combustion Engine,Region,17334,0.8298544618919954
2022-08-01,Battery Electric Vehicle,Region,1959,0.08553091163115613
2022-08-01,Hybrid Electric Vehicle,Region,1546,0.06749912679008034
2022-08-01,Internal Combustion Engine,Region,19399,0.8469699615787636
2022-09-01,Battery Electric Vehicle,Region,1438,0.07020798750122058
2022-09-01,Hybrid Electric Vehicle,Region,1166,0.05692803437164339
2022-09-01,Internal Combustion Engine,Region,17878,0.872863978127136
2022-10-01,Battery Electric Vehicle,Region,2822,0.13276251411366202
2022-10-01,Hybrid Electric Vehicle,Region,1308,0.061535566428302595
2022-10-01,Internal Combustion Engine,Region,17126,0.8057019194580354
2022-11-01,Battery Electric Vehicle,Region,2773,0.14691390728476822
2022-11-01,Hybrid Electric Vehicle,Region,1343,0.07115231788079471
2022-11-01,Internal Combustion Engine,Region,14759,0.781933774834437
2022-12-01,Battery Electric Vehicle,Region,2418,0.12531094527363185
2022-12-01,Hybrid Electric Vehicle,Region,1566,0.08115671641791045
2022-12-01,Internal Combustion Engine,Region,15312,0.7935323383084577
2023-01-01,Battery Electric Vehicle,Region,2826,0.13442420206440564
2023-01-01,Hybrid Electric Vehicle,Region,1757,0.08357513199828759
2023-01-01,Internal Combustion Engine,Region,16440,0.7820006659373068
2023-02-01,Battery Electric Vehicle,Region,2080,0.11738148984198646
2023-02-01,Hybrid Electric Vehicle,Region,1268,0.07155756207674943
2023-02-01,Internal Combustion Engine,Region,14372,0.811060948081264
2023-03-01,Battery Electric Vehicle,Region,2522,0.11415897157342024
2023-03-01,Hybrid Electric Vehicle,Region,1825,0.08260908926308166
2023-03-01,Internal Combustion Engine,Region,17745,0.8032319391634981
2023-04-01,Battery Electric Vehicle,Region,2834,0.14153723218298955
2023-04-01,Hybrid Electric Vehicle,Region,1664,0.08310442990560855
2023-04-01,Internal Combustion Engine,Region,15525,0.7753583379114019
